classes,label,full_path,width,height,ratio
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3672.jpg,203,287,0.7073170731707317
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10992.jpg,317,499,0.6352705410821643
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2329.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11426.jpg,330,288,1.1458333333333333
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2725.jpg,237,349,0.6790830945558739
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11274.jpg,234,269,0.8698884758364313
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9414.jpg,383,335,1.1432835820895522
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4769.jpg,477,499,0.9559118236472945
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8469.jpg,185,177,1.0451977401129944
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6766.jpg,233,166,1.4036144578313252
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8999.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5907.jpg,500,499,1.002004008016032
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6378.jpg,499,360,1.386111111111111
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10434.jpg,264,500,0.528
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2885.jpg,205,450,0.45555555555555555
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5086.jpg,499,431,1.1577726218097448
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9123.jpg,287,255,1.1254901960784314
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12475.jpg,239,221,1.081447963800905
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2676.jpg,498,499,0.9979959919839679
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7769.jpg,239,320,0.746875
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4833.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3501.jpg,335,448,0.7477678571428571
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1495.jpg,329,499,0.6593186372745491
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6326.jpg,373,360,1.0361111111111112
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8458.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10690.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10588.jpg,372,500,0.744
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11571.jpg,125,166,0.7530120481927711
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10850.jpg,332,289,1.1487889273356402
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10787.jpg,397,500,0.794
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8843.jpg,398,499,0.7975951903807615
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10474.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1273.jpg,413,500,0.826
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6601.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11675.jpg,189,249,0.7590361445783133
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2944.jpg,292,350,0.8342857142857143
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7295.jpg,498,346,1.439306358381503
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7572.jpg,500,401,1.2468827930174564
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1887.jpg,371,499,0.7434869739478958
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1189.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8867.jpg,242,251,0.9641434262948207
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.12182.jpg,270,359,0.7520891364902507
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4253.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4816.jpg,392,225,1.7422222222222221
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7459.jpg,71,96,0.7395833333333334
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1604.jpg,140,259,0.5405405405405406
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.83.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5488.jpg,487,330,1.4757575757575758
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4694.jpg,260,214,1.2149532710280373
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8861.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.986.jpg,331,500,0.662
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4861.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4381.jpg,480,500,0.96
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3820.jpg,499,392,1.2729591836734695
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6348.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6101.jpg,431,498,0.8654618473895582
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8300.jpg,260,350,0.7428571428571429
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5485.jpg,499,463,1.0777537796976242
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11672.jpg,386,499,0.7735470941883767
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8339.jpg,499,300,1.6633333333333333
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1125.jpg,469,362,1.2955801104972375
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4527.jpg,432,500,0.864
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8065.jpg,500,402,1.243781094527363
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1974.jpg,500,349,1.4326647564469914
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11828.jpg,424,499,0.8496993987975952
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4426.jpg,292,270,1.0814814814814815
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1870.jpg,494,500,0.988
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5979.jpg,499,408,1.2230392156862746
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.12230.jpg,388,500,0.776
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10357.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6967.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11764.jpg,360,500,0.72
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10450.jpg,499,500,0.998
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10190.jpg,373,500,0.746
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4360.jpg,470,500,0.94
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1261.jpg,230,308,0.7467532467532467
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2008.jpg,476,500,0.952
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7098.jpg,499,249,2.004016064257028
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.495.jpg,500,421,1.187648456057007
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9716.jpg,332,500,0.664
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2832.jpg,478,272,1.7573529411764706
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1060.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3311.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1170.jpg,500,446,1.1210762331838564
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8631.jpg,307,500,0.614
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3781.jpg,350,360,0.9722222222222222
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11597.jpg,422,282,1.49645390070922
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4010.jpg,468,499,0.9378757515030061
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2351.jpg,241,299,0.8060200668896321
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11519.jpg,235,499,0.4709418837675351
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6785.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1915.jpg,500,356,1.404494382022472
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10237.jpg,500,294,1.7006802721088434
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9574.jpg,460,346,1.329479768786127
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4822.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11343.jpg,266,500,0.532
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9346.jpg,332,500,0.664
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1320.jpg,274,279,0.982078853046595
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10195.jpg,479,285,1.6807017543859648
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2340.jpg,350,421,0.831353919239905
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3694.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3970.jpg,500,381,1.3123359580052494
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9262.jpg,262,349,0.7507163323782235
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3534.jpg,400,258,1.550387596899225
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5066.jpg,499,473,1.054968287526427
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9239.jpg,237,279,0.8494623655913979
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6889.jpg,285,267,1.0674157303370786
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.12109.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1297.jpg,377,499,0.7555110220440882
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6168.jpg,236,168,1.4047619047619047
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1145.jpg,499,392,1.2729591836734695
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7140.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6683.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4964.jpg,305,227,1.3436123348017621
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10239.jpg,335,448,0.7477678571428571
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9047.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12052.jpg,262,349,0.7507163323782235
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9796.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9348.jpg,449,454,0.9889867841409692
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11336.jpg,451,499,0.9038076152304609
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11702.jpg,183,274,0.6678832116788321
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8098.jpg,499,420,1.188095238095238
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5506.jpg,194,169,1.1479289940828403
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2260.jpg,320,239,1.3389121338912133
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.651.jpg,290,500,0.58
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.540.jpg,500,374,1.3368983957219251
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2026.jpg,339,306,1.107843137254902
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1361.jpg,269,228,1.1798245614035088
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5583.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2053.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8282.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9970.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3826.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1696.jpg,225,299,0.7525083612040134
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9304.jpg,374,299,1.2508361204013378
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8231.jpg,333,499,0.6673346693386774
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11364.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9248.jpg,299,451,0.6629711751662971
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10075.jpg,499,375,1.3306666666666667
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2413.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.887.jpg,500,359,1.392757660167131
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10998.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10080.jpg,346,500,0.692
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4730.jpg,250,499,0.501002004008016
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9553.jpg,493,500,0.986
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9338.jpg,290,499,0.5811623246492986
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1397.jpg,262,349,0.7507163323782235
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11134.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9754.jpg,499,368,1.3559782608695652
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2639.jpg,278,349,0.7965616045845272
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6815.jpg,332,500,0.664
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6429.jpg,320,479,0.6680584551148225
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8952.jpg,434,500,0.868
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6839.jpg,216,349,0.6189111747851003
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10185.jpg,500,332,1.5060240963855422
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7850.jpg,365,500,0.73
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6197.jpg,390,362,1.0773480662983426
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.891.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11264.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6500.jpg,499,498,1.002008032128514
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7550.jpg,499,488,1.0225409836065573
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8113.jpg,341,258,1.321705426356589
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7502.jpg,499,389,1.2827763496143958
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8964.jpg,438,290,1.5103448275862068
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5216.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9504.jpg,216,349,0.6189111747851003
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7844.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11060.jpg,435,499,0.8717434869739479
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6121.jpg,499,465,1.0731182795698924
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1032.jpg,331,500,0.662
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8290.jpg,370,500,0.74
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5316.jpg,455,500,0.91
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1999.jpg,189,215,0.8790697674418605
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5851.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1919.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8266.jpg,356,399,0.8922305764411027
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1991.jpg,371,499,0.7434869739478958
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7121.jpg,199,169,1.1775147928994083
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12348.jpg,414,458,0.9039301310043668
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11822.jpg,320,479,0.6680584551148225
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6218.jpg,288,215,1.3395348837209302
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12329.jpg,260,396,0.6565656565656566
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.164.jpg,294,233,1.261802575107296
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6295.jpg,319,500,0.638
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7033.jpg,371,496,0.7479838709677419
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10709.jpg,338,500,0.676
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5385.jpg,500,478,1.0460251046025104
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.725.jpg,475,425,1.1176470588235294
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5161.jpg,263,349,0.7535816618911175
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7358.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7548.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10014.jpg,490,399,1.2280701754385965
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2355.jpg,446,499,0.8937875751503006
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5925.jpg,299,400,0.7475
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11470.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6603.jpg,366,479,0.7640918580375783
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10584.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3927.jpg,249,250,0.996
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8695.jpg,313,500,0.626
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2441.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11233.jpg,214,300,0.7133333333333334
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5337.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4883.jpg,499,319,1.5642633228840126
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2572.jpg,298,253,1.1778656126482214
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9920.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7346.jpg,232,204,1.1372549019607843
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.12324.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7792.jpg,492,499,0.9859719438877755
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7005.jpg,354,499,0.7094188376753507
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4880.jpg,183,287,0.6376306620209059
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.4306.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.231.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6990.jpg,222,221,1.004524886877828
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4276.jpg,432,419,1.0310262529832936
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6134.jpg,373,500,0.746
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12345.jpg,488,499,0.9779559118236473
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9274.jpg,296,306,0.9673202614379085
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.748.jpg,192,200,0.96
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10810.jpg,376,500,0.752
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6932.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.45.jpg,370,500,0.74
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.7718.jpg,299,400,0.7475
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2841.jpg,499,427,1.1686182669789227
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6644.jpg,298,350,0.8514285714285714
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.9681.jpg,481,499,0.9639278557114228
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6015.jpg,364,359,1.0139275766016713
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10339.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.1093.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6692.jpg,500,304,1.644736842105263
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.115.jpg,499,389,1.2827763496143958
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8714.jpg,198,277,0.7148014440433214
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10199.jpg,254,244,1.040983606557377
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11255.jpg,178,500,0.356
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.349.jpg,380,499,0.7615230460921844
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3752.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6271.jpg,235,349,0.673352435530086
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2297.jpg,288,431,0.6682134570765661
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6126.jpg,500,345,1.4492753623188406
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3663.jpg,374,499,0.749498997995992
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3586.jpg,384,499,0.7695390781563126
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5128.jpg,319,289,1.1038062283737025
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11946.jpg,432,485,0.8907216494845361
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10016.jpg,500,347,1.440922190201729
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2354.jpg,500,292,1.7123287671232876
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.783.jpg,316,299,1.0568561872909699
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5058.jpg,447,298,1.5
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.7243.jpg,140,105,1.3333333333333333
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6791.jpg,488,500,0.976
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4571.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6472.jpg,375,499,0.751503006012024
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10180.jpg,473,499,0.9478957915831663
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8776.jpg,499,392,1.2729591836734695
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3546.jpg,373,500,0.746
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.10696.jpg,356,500,0.712
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4895.jpg,395,499,0.7915831663326653
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3558.jpg,499,370,1.3486486486486486
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.6079.jpg,475,491,0.9674134419551935
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.8064.jpg,452,500,0.904
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.8451.jpg,335,448,0.7477678571428571
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.9046.jpg,299,352,0.8494318181818182
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.1089.jpg,280,308,0.9090909090909091
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5446.jpg,500,418,1.1961722488038278
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12092.jpg,262,349,0.7507163323782235
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.11824.jpg,500,401,1.2468827930174564
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.3919.jpg,398,499,0.7975951903807615
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.12053.jpg,437,500,0.874
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.3952.jpg,224,300,0.7466666666666667
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.4046.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5964.jpg,374,500,0.748
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.5409.jpg,381,500,0.762
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.5089.jpg,399,300,1.33
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.10143.jpg,374,500,0.748
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.176.jpg,174,141,1.2340425531914894
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2654.jpg,375,499,0.751503006012024
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.6176.jpg,228,290,0.7862068965517242
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.2080.jpg,500,470,1.0638297872340425
train,1,/home/workspace/capstone/MachineLearningProjects/data/train/dog.2315.jpg,360,477,0.7547169811320755
train,0,/home/workspace/capstone/MachineLearningProjects/data/train/cat.11240.jpg,478,476,1.004201680672269
